code,venue,roll
CL1201,L3,"250107031, 250107032, 250107033, 250107034, 250107035, 250107036, 250107037, 250107039, 250107040, 250107041, 250107042, 250107043, 250107044, 250107045, 250107046, 250107047, 250107048, 250107049, 250107050, 250107051, 250107052, 250107053, 250107054, 250107055, 250107056, 250107057, 250107058, 250107059, 250107061, 250107062"
CL1201,L4,"250107063, 250107064, 250107066, 250107067, 250107068, 250107069, 250107070, 250107071, 250107072, 250107073, 250107074, 250107075, 250107076, 250107077, 250107078, 250107079, 250107080, 250107081, 250107082, 250107083, 250107084, 250107085, 250107086, 250107087, 250107088, 250107089, 250107090, 250107091, 250107092"
CS205,L1,"240101003, 240101005, 240101026, 240101101, 240101104, 230101004, 230101080, 230101096, 230101113, 240101001, 240101002, 240101004, 240101006, 240101007, 240101008, 240101009, 240101010, 240101011, 240101012, 240101013, 240101014, 240101015, 240101016, 240101017, 240101018, 240101019, 240101020, 240101021, 240101022, 240101023, 240101024, 240101025, 240101027"
CS205,L2,"240101028, 240101029, 240101030, 240101031, 240101032, 240101033, 240101034, 240101035, 240101036, 240101037, 240101038, 240101039, 240101040, 240101041, 240101042, 240101043, 240101044, 240101045, 240101046, 240101047, 240101048, 240101049, 240101050, 240101051, 240101052, 240101053, 240101054, 240101055, 240101056, 240101057, 240101058, 240101059, 240101060, 240101061, 240101062, 240101063, 240101064"
CS205,L3,"240101065, 240101066, 240101067, 240101068, 240101069, 240101070, 240101071, 240101072, 240101073, 240101074, 240101075, 240101076, 240101077, 240101078, 240101079, 240101080, 240101081, 240101082, 240101083, 240101084, 240101085, 240101086, 240101087, 240101088, 240101089, 240101090, 240101091, 240101092, 240101093, 240101094, 240101095, 240101096, 240101097, 240101098, 240101099, 240101100, 240101102"
CS205,L4,"240101103, 240101105, 240101106, 240101107, 240101108, 240101109, 240101110, 240101111, 240101112, 240101113, 240101114, 240101115, 240101116, 240101117, 240101118, 240101119, 240101120, 240101121, 240101122, 240101123, 240101124, 240101125, 230101069, 220101084, 230101042, 230101065, 230101107, 246201003"
CS206M,L1,"240102005, 240102012, 240102018, 240102036, 240102042, 240102053, 240102061, 240102067, 240102076, 240102101, 240102110, 240102112, 240102113, 240102118, 240102119, 240102123, 240102124, 240102125, 240102126, 240102208, 240102214, 240102221, 240102237, 240102243, 240102244, 240102262, 240102264, 240102265"
CS206M,L4,"240102266, 240102267, 240102268, 240102269, 240102271, 240102272, 240102273, 240102274, 240102275, 240102276, 240102278, 240102279, 240103020, 240103034, 240103056, 240103063, 240103121, 240107003, 240107089, 240107103, 240121068, 240122002, 240122026, 240122034, 240103110"
CS207,5402,"240101003, 240101005, 240101026, 240101101, 240101104, 240101001, 240101002, 240101004, 240101006, 240101007, 240101008, 240101009, 240101010, 240101011, 240101012, 240101013, 240101014, 240101015, 240101016, 240101017, 240101018, 240101019, 240101020, 240101021, 240101022, 240101023, 240101024"
CS207,5403,"240101025, 240101027, 240101028, 240101029, 240101030, 240101031, 240101032, 240101033, 240101034, 240101035, 240101036, 240101037, 240101038, 240101039, 240101040, 240101041, 240101042, 240101043, 240101044, 240101045, 240101046, 240101047, 240101048, 240101049, 240101050, 240101051, 240101052"
CS207,5404,"240101053, 240101054, 240101055, 240101056, 240101057, 240101058, 240101059, 240101060, 240101061, 240101062, 240101063, 240101064, 240101065, 240101066, 240101067, 240101068, 240101069, 240101070, 240101071, 240101072, 240101073, 240101074, 240101075, 240101076, 240101077, 240101078, 240101079"
CS207,5405,"240101080, 240101081, 240101082, 240101083, 240101084, 240101085, 240101086, 240101087, 240101088, 240101089, 240101090, 240101091, 240101092, 240101093, 240101094, 240101095, 240101096, 240101097, 240101098, 240101099, 240101100, 240101102, 240101103, 240101105, 240101106, 240101107, 240101108"
CS207,5406,"240101109, 240101110, 240101111, 240101112, 240101113, 240101114, 240101115, 240101116, 240101117, 240101118, 240101119, 240101120, 240101121, 240101122, 240101123, 240101124, 240101125, 220101052, 220101081, 230101069, 210101032"
CS223,5301,"240101003, 240101005, 240101026, 240101101, 240101104, 240123045, 240101001, 240101002, 240101004, 240101006, 240101007, 240101008, 240101009, 240101010, 240101011, 240101012, 240101013, 240101014, 240101015, 240101016, 240101017, 240101018, 240101019, 240101020, 240101021, 240101022, 240101023"
CS223,5302,"240101024, 240101025, 240101027, 240101028, 240101029, 240101030, 240101031, 240101032, 240101033, 240101034, 240101035, 240101036, 240101037, 240101038, 240101039, 240101040, 240101041, 240101042, 240101043, 240101044, 240101045, 240101046, 240101047, 240101048, 240101049, 240101050, 240101051"
CS223,5303,"240101052, 240101053, 240101054, 240101055, 240101056, 240101057, 240101058, 240101059, 240101060, 240101061, 240101062, 240101063, 240101064, 240101065, 240101066, 240101067, 240101068, 240101069, 240101070, 240101071, 240101072, 240101073, 240101074, 240101075, 240101076, 240101077, 240101078"
CS223,5304,"240101079, 240101080, 240101081, 240101082, 240101083, 240101084, 240101085, 240101086, 240101087, 240101088, 240101089, 240101090, 240101091, 240101092, 240101093, 240101094, 240101095, 240101096, 240101097, 240101098, 240101099, 240101100, 240101102, 240101103, 240101105, 240101106, 240101107"
CS223,5305,"240101108, 240101109, 240101110, 240101111, 240101112, 240101113, 240101114, 240101115, 240101116, 240101117, 240101118, 240101119, 240101120, 240101121, 240101122, 240101123, 240101124, 240101125, 240123001, 240123002, 240123003, 240123004, 240123005, 240123006, 240123007, 240123008, 240123009"
CS223,5306,"240123010, 240123011, 240123012, 240123013, 240123014, 240123015, 240123016, 240123017, 240123018, 240123019, 240123020, 240123021, 240123022, 240123023, 240123024, 240123025, 240123026, 240123027, 240123028, 240123029, 240123030, 240123031, 240123032, 240123033, 240123034, 240123035, 240123036"
CS223,5401,"240123037, 240123038, 240123039, 240123040, 240123041, 240123042, 240123043, 240123044, 240123046, 240123047, 240123048, 240123049, 240123050, 240123051, 240123052, 240123053, 240123054, 240123055, 240123056, 240123057, 240123058, 240123059, 240123060, 240123061, 240123062, 240123063, 240123064"
CS223,5402,"240123065, 240123066, 240123067, 240123068, 240123069, 240123070, 240123071, 240123072, 240123073, 240123074, 240123075, 240123076, 240123077, 240123078, 240123079, 220101084, 220101081, 230101042, 230101065, 230123017, 230123028, 230123053, 230123062"
CS245,5301,"240101003, 240101005, 240101026, 240101101, 240101104, 240123045, 220101001, 220121025, 240101001, 240101002, 240101004, 240101006, 240101007, 240101008, 240101009, 240101010, 240101011, 240101012, 240101013, 240101014, 240101015, 240101016, 240101017, 240101018, 240101019, 240101020, 240101021"
CS245,5302,"240101022, 240101023, 240101024, 240101025, 240101027, 240101028, 240101029, 240101030, 240101031, 240101032, 240101033, 240101034, 240101035, 240101036, 240101037, 240101038, 240101039, 240101040, 240101041, 240101042, 240101043, 240101044, 240101045, 240101046, 240101047, 240101048, 240101049"
CS245,5303,"240101050, 240101051, 240101052, 240101053, 240101054, 240101055, 240101056, 240101057, 240101058, 240101059, 240101060, 240101061, 240101062, 240101063, 240101064, 240101065, 240101066, 240101067, 240101068, 240101069, 240101070, 240101071, 240101072, 240101073, 240101074, 240101075, 240101076"
CS245,5304,"240101077, 240101078, 240101079, 240101080, 240101081, 240101082, 240101083, 240101084, 240101085, 240101086, 240101087, 240101088, 240101089, 240101090, 240101091, 240101092, 240101093, 240101094, 240101095, 240101096, 240101097, 240101098, 240101099, 240101100, 240101102, 240101103, 240101105"
CS245,5305,"240101106, 240101107, 240101108, 240101109, 240101110, 240101111, 240101112, 240101113, 240101114, 240101115, 240101116, 240101117, 240101118, 240101119, 240101120, 240101121, 240101122, 240101123, 240101124, 240101125, 240123001, 240123002, 240123003, 240123004, 240123005, 240123006, 240123007"
CS245,5306,"240123008, 240123009, 240123010, 240123011, 240123012, 240123013, 240123014, 240123015, 240123016, 240123017, 240123018, 240123019, 240123020, 240123021, 240123022, 240123023, 240123024, 240123025, 240123026, 240123027, 240123028, 240123029, 240123030, 240123031, 240123032, 240123033, 240123034"
CS245,5401,"240123035, 240123036, 240123037, 240123038, 240123039, 240123040, 240123041, 240123042, 240123043, 240123044, 240123046, 240123047, 240123048, 240123049, 240123050, 240123051, 240123052, 240123053, 240123054, 240123055, 240123056, 240123057, 240123058, 240123059, 240123060, 240123061, 240123062"
CS245,5402,"240123063, 240123064, 240123065, 240123066, 240123067, 240123068, 240123069, 240123070, 240123071, 240123072, 240123073, 240123074, 240123075, 240123076, 240123077, 240123078, 240123079, 250121029, 250151009, 220101084, 230123033"
CS301MH,1201,"230102010, 230102015, 230102026, 230102027, 230102045, 230102075, 230102085, 230102091, 230102106, 230102108, 230102111, 230102112, 230102114, 230102116, 230102118, 230102119, 230102121, 230102124, 230102126, 230103112, 230104089, 230107016, 230108007, 230108055, 230108063"
CS301MH,1202,"230108065, 230108067, 230108069, 230108070, 230108071, 230108072, 230108074, 230108075, 230108076, 230108077, 230108078, 230121016, 230121032, 230150007, 230150028, 230150031, 230150032, 230150033, 230150034, x250101117"
CS345,5402,"230101004, 230101005, 230101080, 230101096, 230101113, 220101001, 230101001, 230101002, 230101003, 230101006, 230101007, 230101008, 230101009, 230101010, 230101011, 230101012, 230101013, 230101014, 230101015, 230101016, 230101017, 230101018, 230101019, 230101020, 230101021, 230101022, 230101023"
CS345,5403,"230101024, 230101025, 230101026, 230101027, 230101028, 230101029, 230101030, 230101031, 230101032, 230101033, 230101034, 230101035, 230101036, 230101037, 230101038, 230101039, 230101040, 230101041, 230101042, 230101043, 230101044, 230101045, 230101046, 230101047, 230101048, 230101049, 230101050"
CS345,5404,"230101051, 230101052, 230101053, 230101054, 230101055, 230101056, 230101057, 230101058, 230101059, 230101060, 230101061, 230101062, 230101063, 230101064, 230101065, 230101066, 230101067, 230101068, 230101069, 230101070, 230101071, 230101072, 230101073, 230101074, 230101075, 230101077, 230101078"
CS345,5405,"230101079, 230101081, 230101082, 230101083, 230101084, 230101085, 230101086, 230101087, 230101088, 230101089, 230101091, 230101092, 230101093, 230101094, 230101095, 230101097, 230101098, 230101099, 230101100, 230101101, 230101102, 230101103, 230101104, 230101105, 230101106, 230101107, 230101108"
CS345,5406,"230101109, 230101110, 230101111, 230101112, 230101114, 230101115, 230101116, 230101117, 230101118, 230101119, 230101120, 230101121, 230101122, 230101123, 230101124, 230101125, 220101052, 220101037"
CS361,5001,"230101004, 230101005, 230101080, 230101096, 230101113, 220101001, 230101001, 230101002, 230101003, 230101006, 230101007, 230101008, 230101009, 230101010, 230101011, 230101012, 230101013, 230101014, 230101015, 230101016, 230101017, 230101018, 230101019, 230101020, 230101021, 230101022, 230101023, 230101024"
CS361,5002,"230101025, 230101026, 230101027, 230101028, 230101029, 230101030, 230101031, 230101032, 230101033, 230101034, 230101035, 230101036, 230101037, 230101038, 230101039, 230101040, 230101041, 230101042, 230101043, 230101044, 230101045, 230101046, 230101047, 230101048, 230101049, 230101050, 230101051, 230101052"
CS361,5003,"230101053, 230101054, 230101055, 230101056, 230101057, 230101058, 230101059, 230101060, 230101061, 230101062, 230101063, 230101064, 230101065, 230101066, 230101067, 230101068, 230101069, 230101070, 230101071, 230101072, 230101073, 230101074, 230101075, 230101077, 230101078, 230101079, 230101081, 230101082"
CS361,5004,"230101083, 230101084, 230101085, 230101086, 230101087, 230101088, 230101089, 230101091, 230101092, 230101093, 230101094, 230101095, 230101097, 230101098, 230101099, 230101100, 230101101, 230101102, 230101103, 230101104, 230101105, 230101106, 230101107, 230101108, 230101109, 230101110, 230101111, 230101112"
CS361,5005,"230101114, 230101115, 230101116, 230101117, 230101118, 230101119, 230101120, 230101121, 230101122, 230101123, 230101124, 230101125, 220101031, 220101037, 220101105"
CS453,5401,"230102077, 220102002, 220102016, 220102031, 220102045, 220102065, 220102067, 220102070, 220102072, 220102074, 220102075, 220102076, 220102078, 220102079, 220102080, 220102085, 220102088, 220102091, 220102092, 220102093, 220102094, 220102111, 220102113, 220102115, 220102123, 220102124, 220103020"
CS453,5402,"220103062, 220103122, 220104029, 220104039, 220104080, 220104084, 220104085, 220104093, 220106050, 220106071, 220106082, 220107003, 220107053, 220107070, 220107079, 220107084, 220107093, 220107096, 220107106, 220108001, 220108002, 220108008, 220108011, 220108012, 220108019, 220108029, 220108047"
CS453,5403,"220108058, 220108059, 220108061, 220108065, 220108075, 220121025, 220121030, 220121040, 220121042, 220121051, 220121057, 220122010, 220122012, 220122015, 220122044, 220122045, 220122050, 220122059, 230102003, 230102004, 230102006, 230102015, 230102016, 230102021, 230102026, 230102028, 230102030"
CS453,5404,"230102035, 230102043, 230102048, 230102049, 230102056, 230102068, 230102069, 230102071, 230102072, 230102074, 230102075, 230102081, 230102090, 230102091, 230102092, 230102093, 230102094, 230102096, 230102098, 230102101, 230102102, 230102113, 230102119, 230102121, 230102123, 230106001, 230106022"
CS453,5405,"230106040, 230106042, 230106068, 230107005, 230107072, 230107080, 230107094, 230107102, 230108001, 230108002, 230108007, 230108008, 230108017, 230108018, 230108029, 230108033, 230108036, 230108037, 230108040, 230108043, 230108047, 230108056, 230108063, 230108067, 230108071, 230108074, 230108076"
CS453,5406,"230121003, 230121010, 230121012, 230121020, 230121032, 230121040, 230122008, 230122020, 230122024, 230122041, 230122053, 230122056"
CS501n,5306,"220101011, 220102104, 220108004, 210101032, 220101004, 220101006, 220101008, 220101009, 220101010, 220101014, 220101015, 220101019, 220101020, 220101028, 220101029, 220101030, 220101039, 220101041, 220101044, 220101045, 220101048, 220101052, 220101056, 220101064, 220101065, 220101066"
CS501n,5401,"220101072, 220101073, 220101076, 220101079, 220101080, 220101082, 220101087, 220101097, 220101099, 220101105, 220101107, 220101109, 220101110, 220101111, 220101113, 220101114, 220101118, 220101122, 220101124, 220102006, 220102008, 220102009, 220102010, 220102012, 220102013, 220102015"
CS501n,5402,"220102020, 220102030, 220102050, 220102077, 220102100, 220102106, 220102118, 220103017, 220103018, 220103032, 220103045, 220103046, 220103049, 220103053, 220103055, 220103056, 220103057, 220103065, 220103073, 220103074, 220103077, 220103081, 220103085, 220103089, 220103095, 220103096"
